GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US35061,35061,United States - New Mexico - Valencia County,Valencia County,43428,2047
0100000US,,United States,0400000US36,36,United States - New York,New York,62765,225
0100000US,,United States,0500000US36001,36001,United States - New York - Albany County,Albany County,62293,1234
0100000US,,United States,0500000US36003,36003,United States - New York - Allegany County,Allegany County,45359,1489
0100000US,,United States,0500000US36005,36005,United States - New York - Bronx County,Bronx County,36593,389
0100000US,,United States,0500000US36007,36007,United States - New York - Broome County,Broome County,49064,1113
0100000US,,United States,0500000US36009,36009,United States - New York - Cattaraugus County,Cattaraugus County,45571,1241
0100000US,,United States,0500000US36011,36011,United States - New York - Cayuga County,Cayuga County,54664,1603
0100000US,,United States,0500000US36013,36013,United States - New York - Chautauqua County,Chautauqua County,44304,1256
0100000US,,United States,0500000US36015,36015,United States - New York - Chemung County,Chemung County,51251,1531
0100000US,,United States,0500000US36017,36017,United States - New York - Chenango County,Chenango County,48567,1595
0100000US,,United States,0500000US36019,36019,United States - New York - Clinton County,Clinton County,52759,1739
0100000US,,United States,0500000US36021,36021,United States - New York - Columbia County,Columbia County,61093,1999
0100000US,,United States,0500000US36023,36023,United States - New York - Cortland County,Cortland County,52451,2006
0100000US,,United States,0500000US36025,36025,United States - New York - Delaware County,Delaware County,47921,2077
0100000US,,United States,0500000US36027,36027,United States - New York - Dutchess County,Dutchess County,75585,1986
0100000US,,United States,0500000US36029,36029,United States - New York - Erie County,Erie County,54006,578
0100000US,,United States,0500000US36031,36031,United States - New York - Essex County,Essex County,55294,2424
0100000US,,United States,0500000US36033,36033,United States - New York - Franklin County,Franklin County,50733,1529
0100000US,,United States,0500000US36035,36035,United States - New York - Fulton County,Fulton County,48033,2240
0100000US,,United States,0500000US36037,36037,United States - New York - Genesee County,Genesee County,54033,1511
0100000US,,United States,0500000US36039,36039,United States - New York - Greene County,Greene County,53214,2786
0100000US,,United States,0500000US36041,36041,United States - New York - Hamilton County,Hamilton County,55587,3147
0100000US,,United States,0500000US36043,36043,United States - New York - Herkimer County,Herkimer County,49077,2029
0100000US,,United States,0500000US36045,36045,United States - New York - Jefferson County,Jefferson County,50322,1205
0100000US,,United States,0500000US36047,36047,United States - New York - Kings County,Kings County,52782,467
0100000US,,United States,0500000US36049,36049,United States - New York - Lewis County,Lewis County,51475,1907
0100000US,,United States,0500000US36051,36051,United States - New York - Livingston County,Livingston County,53654,1681
0100000US,,United States,0500000US36053,36053,United States - New York - Madison County,Madison County,58365,1967
0100000US,,United States,0500000US36055,36055,United States - New York - Monroe County,Monroe County,55272,680
0100000US,,United States,0500000US36057,36057,United States - New York - Montgomery County,Montgomery County,47449,2192
0100000US,,United States,0500000US36059,36059,United States - New York - Nassau County,Nassau County,105744,781
0100000US,,United States,0500000US36061,36061,United States - New York - New York County,New York County,79781,1158
0100000US,,United States,0500000US36063,36063,United States - New York - Niagara County,Niagara County,51656,1205
0100000US,,United States,0500000US36065,36065,United States - New York - Oneida County,Oneida County,51316,933
0100000US,,United States,0500000US36067,36067,United States - New York - Onondaga County,Onondaga County,57271,864
0100000US,,United States,0500000US36069,36069,United States - New York - Ontario County,Ontario County,61710,1781
0100000US,,United States,0500000US36071,36071,United States - New York - Orange County,Orange County,75146,1717
0100000US,,United States,0500000US36073,36073,United States - New York - Orleans County,Orleans County,49223,2670
0100000US,,United States,0500000US36075,36075,United States - New York - Oswego County,Oswego County,51755,1388
0100000US,,United States,0500000US36077,36077,United States - New York - Otsego County,Otsego County,51254,1528
0100000US,,United States,0500000US36079,36079,United States - New York - Putnam County,Putnam County,99608,2584
0100000US,,United States,0500000US36081,36081,United States - New York - Queens County,Queens County,62008,471
0100000US,,United States,0500000US36083,36083,United States - New York - Rensselaer County,Rensselaer County,63166,1695
0100000US,,United States,0500000US36085,36085,United States - New York - Richmond County,Richmond County,76244,1481
0100000US,,United States,0500000US36087,36087,United States - New York - Rockland County,Rockland County,88571,1624
0100000US,,United States,0500000US36089,36089,United States - New York - St. Lawrence County,St. Lawrence County,48330,1867
0100000US,,United States,0500000US36091,36091,United States - New York - Saratoga County,Saratoga County,77548,1961
0100000US,,United States,0500000US36093,36093,United States - New York - Schenectady County,Schenectady County,61315,1710
0100000US,,United States,0500000US36095,36095,United States - New York - Schoharie County,Schoharie County,51842,1978
0100000US,,United States,0500000US36097,36097,United States - New York - Schuyler County,Schuyler County,47810,3060
0100000US,,United States,0500000US36099,36099,United States - New York - Seneca County,Seneca County,51601,1402
0100000US,,United States,0500000US36101,36101,United States - New York - Steuben County,Steuben County,50157,1301
0100000US,,United States,0500000US36103,36103,United States - New York - Suffolk County,Suffolk County,92838,928
0100000US,,United States,0500000US36105,36105,United States - New York - Sullivan County,Sullivan County,53877,2786
0100000US,,United States,0500000US36107,36107,United States - New York - Tioga County,Tioga County,57153,2861
0100000US,,United States,0500000US36109,36109,United States - New York - Tompkins County,Tompkins County,56200,1682
0100000US,,United States,0500000US36111,36111,United States - New York - Ulster County,Ulster County,61652,1401
0100000US,,United States,0500000US36113,36113,United States - New York - Warren County,Warren County,60222,1986
0100000US,,United States,0500000US36115,36115,United States - New York - Washington County,Washington County,52527,2161
0100000US,,United States,0500000US36117,36117,United States - New York - Wayne County,Wayne County,53693,1648
0100000US,,United States,0500000US36119,36119,United States - New York - Westchester County,Westchester County,89968,1406
0100000US,,United States,0500000US36121,36121,United States - New York - Wyoming County,Wyoming County,55459,2144
0100000US,,United States,0500000US36123,36123,United States - New York - Yates County,Yates County,51758,3135
0100000US,,United States,0400000US37,37,United States - North Carolina,North Carolina,50320,204
0100000US,,United States,0500000US37001,37001,United States - North Carolina - Alamance County,Alamance County,44281,1192
0100000US,,United States,0500000US37003,37003,United States - North Carolina - Alexander County,Alexander County,44523,2886
0100000US,,United States,0500000US37005,37005,United States - North Carolina - Alleghany County,Alleghany County,38944,2715
0100000US,,United States,0500000US37007,37007,United States - North Carolina - Anson County,Anson County,38123,3690
0100000US,,United States,0500000US37009,37009,United States - North Carolina - Ashe County,Ashe County,40293,2235
0100000US,,United States,0500000US37011,37011,United States - North Carolina - Avery County,Avery County,37109,3320
0100000US,,United States,0500000US37013,37013,United States - North Carolina - Beaufort County,Beaufort County,41101,2273
0100000US,,United States,0500000US37015,37015,United States - North Carolina - Bertie County,Bertie County,31287,1747
0100000US,,United States,0500000US37017,37017,United States - North Carolina - Bladen County,Bladen County,32396,2931
0100000US,,United States,0500000US37019,37019,United States - North Carolina - Brunswick County,Brunswick County,51164,1371
0100000US,,United States,0500000US37021,37021,United States - North Carolina - Buncombe County,Buncombe County,48464,1288
0100000US,,United States,0500000US37023,37023,United States - North Carolina - Burke County,Burke County,40854,1572
0100000US,,United States,0500000US37025,37025,United States - North Carolina - Cabarrus County,Cabarrus County,60716,1429
0100000US,,United States,0500000US37027,37027,United States - North Carolina - Caldwell County,Caldwell County,40735,1356
0100000US,,United States,0500000US37029,37029,United States - North Carolina - Camden County,Camden County,68327,5352
0100000US,,United States,0500000US37031,37031,United States - North Carolina - Carteret County,Carteret County,51584,1561
0100000US,,United States,0500000US37033,37033,United States - North Carolina - Caswell County,Caswell County,39428,2039
0100000US,,United States,0500000US37035,37035,United States - North Carolina - Catawba County,Catawba County,48649,1480
0100000US,,United States,0500000US37037,37037,United States - North Carolina - Chatham County,Chatham County,59684,1914
0100000US,,United States,0500000US37039,37039,United States - North Carolina - Cherokee County,Cherokee County,38115,2031
0100000US,,United States,0500000US37041,37041,United States - North Carolina - Chowan County,Chowan County,41979,3658
0100000US,,United States,0500000US37043,37043,United States - North Carolina - Clay County,Clay County,37070,5113
0100000US,,United States,0500000US37045,37045,United States - North Carolina - Cleveland County,Cleveland County,40002,1561
0100000US,,United States,0500000US37047,37047,United States - North Carolina - Columbus County,Columbus County,36261,1778
0100000US,,United States,0500000US37049,37049,United States - North Carolina - Craven County,Craven County,49391,1367
0100000US,,United States,0500000US37051,37051,United States - North Carolina - Cumberland County,Cumberland County,44737,795
0100000US,,United States,0500000US37053,37053,United States - North Carolina - Currituck County,Currituck County,65758,5882
0100000US,,United States,0500000US37055,37055,United States - North Carolina - Dare County,Dare County,55640,2805
0100000US,,United States,0500000US37057,37057,United States - North Carolina - Davidson County,Davidson County,45806,1650
0100000US,,United States,0500000US37059,37059,United States - North Carolina - Davie County,Davie County,53493,3372
0100000US,,United States,0500000US37061,37061,United States - North Carolina - Duplin County,Duplin County,36679,1679
0100000US,,United States,0500000US37063,37063,United States - North Carolina - Durham County,Durham County,56393,1261
0100000US,,United States,0500000US37065,37065,United States - North Carolina - Edgecombe County,Edgecombe County,32929,1973
0100000US,,United States,0500000US37067,37067,United States - North Carolina - Forsyth County,Forsyth County,48369,954
0100000US,,United States,0500000US37069,37069,United States - North Carolina - Franklin County,Franklin County,48344,1664
0100000US,,United States,0500000US37071,37071,United States - North Carolina - Gaston County,Gaston County,46626,1212
0100000US,,United States,0500000US37073,37073,United States - North Carolina - Gates County,Gates County,52481,2532
0100000US,,United States,0500000US37075,37075,United States - North Carolina - Graham County,Graham County,36030,5733
0100000US,,United States,0500000US37077,37077,United States - North Carolina - Granville County,Granville County,52089,1982
0100000US,,United States,0500000US37079,37079,United States - North Carolina - Greene County,Greene County,36989,2776
0100000US,,United States,0500000US37081,37081,United States - North Carolina - Guilford County,Guilford County,49253,816
0100000US,,United States,0500000US37083,37083,United States - North Carolina - Halifax County,Halifax County,33573,1321
0100000US,,United States,0500000US37085,37085,United States - North Carolina - Harnett County,Harnett County,50323,1222
0100000US,,United States,0500000US37087,37087,United States - North Carolina - Haywood County,Haywood County,45538,2404
0100000US,,United States,0500000US37089,37089,United States - North Carolina - Henderson County,Henderson County,50454,1087
0100000US,,United States,0500000US37091,37091,United States - North Carolina - Hertford County,Hertford County,35806,2350
0100000US,,United States,0500000US37093,37093,United States - North Carolina - Hoke County,Hoke County,45713,2023
0100000US,,United States,0500000US37095,37095,United States - North Carolina - Hyde County,Hyde County,40532,9884
0100000US,,United States,0500000US37097,37097,United States - North Carolina - Iredell County,Iredell County,55957,1217
0100000US,,United States,0500000US37099,37099,United States - North Carolina - Jackson County,Jackson County,45078,4356
0100000US,,United States,0500000US37101,37101,United States - North Carolina - Johnston County,Johnston County,54610,1737
0100000US,,United States,0500000US37103,37103,United States - North Carolina - Jones County,Jones County,37256,5190
0100000US,,United States,0500000US37105,37105,United States - North Carolina - Lee County,Lee County,49272,2653
0100000US,,United States,0500000US37107,37107,United States - North Carolina - Lenoir County,Lenoir County,37515,1768
0100000US,,United States,0500000US37109,37109,United States - North Carolina - Lincoln County,Lincoln County,50782,1291
0100000US,,United States,0500000US37111,37111,United States - North Carolina - McDowell County,McDowell County,38776,1998
0100000US,,United States,0500000US37113,37113,United States - North Carolina - Macon County,Macon County,40659,2141
0100000US,,United States,0500000US37115,37115,United States - North Carolina - Madison County,Madison County,40563,2334
0100000US,,United States,0500000US37117,37117,United States - North Carolina - Martin County,Martin County,35969,3249
0100000US,,United States,0500000US37119,37119,United States - North Carolina - Mecklenburg County,Mecklenburg County,61695,596
0100000US,,United States,0500000US37121,37121,United States - North Carolina - Mitchell County,Mitchell County,42534,2873
0100000US,,United States,0500000US37123,37123,United States - North Carolina - Montgomery County,Montgomery County,38254,3424
0100000US,,United States,0500000US37125,37125,United States - North Carolina - Moore County,Moore County,54468,1850
0100000US,,United States,0500000US37127,37127,United States - North Carolina - Nash County,Nash County,46187,1313
0100000US,,United States,0500000US37129,37129,United States - North Carolina - New Hanover County,New Hanover County,51457,941
0100000US,,United States,0500000US37131,37131,United States - North Carolina - Northampton County,Northampton County,33508,2581
0100000US,,United States,0500000US37133,37133,United States - North Carolina - Onslow County,Onslow County,48162,1509
0100000US,,United States,0500000US37135,37135,United States - North Carolina - Orange County,Orange County,65522,2492
0100000US,,United States,0500000US37137,37137,United States - North Carolina - Pamlico County,Pamlico County,45211,2806
0100000US,,United States,0500000US37139,37139,United States - North Carolina - Pasquotank County,Pasquotank County,47264,1826
0100000US,,United States,0500000US37141,37141,United States - North Carolina - Pender County,Pender County,49357,2049
0100000US,,United States,0500000US37143,37143,United States - North Carolina - Perquimans County,Perquimans County,44039,2588
0100000US,,United States,0500000US37145,37145,United States - North Carolina - Person County,Person County,44921,2487
0100000US,,United States,0500000US37147,37147,United States - North Carolina - Pitt County,Pitt County,43526,1420
0100000US,,United States,0500000US37149,37149,United States - North Carolina - Polk County,Polk County,48412,2365
0100000US,,United States,0500000US37151,37151,United States - North Carolina - Randolph County,Randolph County,43598,978
0100000US,,United States,0500000US37153,37153,United States - North Carolina - Richmond County,Richmond County,33607,2248
0100000US,,United States,0500000US37155,37155,United States - North Carolina - Robeson County,Robeson County,32407,916
0100000US,,United States,0500000US37157,37157,United States - North Carolina - Rockingham County,Rockingham County,41700,1157
0100000US,,United States,0500000US37159,37159,United States - North Carolina - Rowan County,Rowan County,46978,1605
0100000US,,United States,0500000US37161,37161,United States - North Carolina - Rutherford County,Rutherford County,38573,2221
0100000US,,United States,0500000US37163,37163,United States - North Carolina - Sampson County,Sampson County,37765,2224
0100000US,,United States,0500000US37165,37165,United States - North Carolina - Scotland County,Scotland County,32739,2150
0100000US,,United States,0500000US37167,37167,United States - North Carolina - Stanly County,Stanly County,46017,2247
0100000US,,United States,0500000US37169,37169,United States - North Carolina - Stokes County,Stokes County,44490,2054
0100000US,,United States,0500000US37171,37171,United States - North Carolina - Surry County,Surry County,39071,1506
0100000US,,United States,0500000US37173,37173,United States - North Carolina - Swain County,Swain County,35271,2472
0100000US,,United States,0500000US37175,37175,United States - North Carolina - Transylvania County,Transylvania County,44559,3059
0100000US,,United States,0500000US37177,37177,United States - North Carolina - Tyrrell County,Tyrrell County,32411,8183
0100000US,,United States,0500000US37179,37179,United States - North Carolina - Union County,Union County,70858,1509
0100000US,,United States,0500000US37181,37181,United States - North Carolina - Vance County,Vance County,35246,2781
0100000US,,United States,0500000US37183,37183,United States - North Carolina - Wake County,Wake County,73577,687
0100000US,,United States,0500000US37185,37185,United States - North Carolina - Warren County,Warren County,35443,1882
0100000US,,United States,0500000US37187,37187,United States - North Carolina - Washington County,Washington County,34557,3147
0100000US,,United States,0500000US37189,37189,United States - North Carolina - Watauga County,Watauga County,41541,1476
0100000US,,United States,0500000US37191,37191,United States - North Carolina - Wayne County,Wayne County,41766,1480
0100000US,,United States,0500000US37193,37193,United States - North Carolina - Wilkes County,Wilkes County,37173,2218
0100000US,,United States,0500000US37195,37195,United States - North Carolina - Wilson County,Wilson County,42095,1540
0100000US,,United States,0500000US37197,37197,United States - North Carolina - Yadkin County,Yadkin County,41126,2069
0100000US,,United States,0500000US37199,37199,United States - North Carolina - Yancey County,Yancey County,37610,2962
0100000US,,United States,0400000US38,38,United States - North Dakota,North Dakota,61285,669
0100000US,,United States,0500000US38001,38001,United States - North Dakota - Adams County,Adams County,54700,10365
0100000US,,United States,0500000US38003,38003,United States - North Dakota - Barnes County,Barnes County,56237,5027
0100000US,,United States,0500000US38005,38005,United States - North Dakota - Benson County,Benson County,44500,3237
0100000US,,United States,0500000US38007,38007,United States - North Dakota - Billings County,Billings County,91518,28856
0100000US,,United States,0500000US38009,38009,United States - North Dakota - Bottineau County,Bottineau County,58767,4354
0100000US,,United States,0500000US38011,38011,United States - North Dakota - Bowman County,Bowman County,65435,6252
0100000US,,United States,0500000US38013,38013,United States - North Dakota - Burke County,Burke County,71667,4852
0100000US,,United States,0500000US38015,38015,United States - North Dakota - Burleigh County,Burleigh County,67308,1651
0100000US,,United States,0500000US38017,38017,United States - North Dakota - Cass County,Cass County,58026,2291
0100000US,,United States,0500000US38019,38019,United States - North Dakota - Cavalier County,Cavalier County,65505,7241
0100000US,,United States,0500000US38021,38021,United States - North Dakota - Dickey County,Dickey County,58357,4651
0100000US,,United States,0500000US38023,38023,United States - North Dakota - Divide County,Divide County,54223,11500
0100000US,,United States,0500000US38025,38025,United States - North Dakota - Dunn County,Dunn County,68594,10663
0100000US,,United States,0500000US38027,38027,United States - North Dakota - Eddy County,Eddy County,55294,8615
0100000US,,United States,0500000US38029,38029,United States - North Dakota - Emmons County,Emmons County,46581,4189
0100000US,,United States,0500000US38031,38031,United States - North Dakota - Foster County,Foster County,59500,6142
0100000US,,United States,0500000US38033,38033,United States - North Dakota - Golden Valley County,Golden Valley County,44018,10579
0100000US,,United States,0500000US38035,38035,United States - North Dakota - Grand Forks County,Grand Forks County,51410,1526
0100000US,,United States,0500000US38037,38037,United States - North Dakota - Grant County,Grant County,50875,6052
0100000US,,United States,0500000US38039,38039,United States - North Dakota - Griggs County,Griggs County,50272,8862
0100000US,,United States,0500000US38041,38041,United States - North Dakota - Hettinger County,Hettinger County,56118,5052
0100000US,,United States,0500000US38043,38043,United States - North Dakota - Kidder County,Kidder County,60225,5938
0100000US,,United States,0500000US38045,38045,United States - North Dakota - LaMoure County,LaMoure County,57463,3896
0100000US,,United States,0500000US38047,38047,United States - North Dakota - Logan County,Logan County,57379,4488
0100000US,,United States,0500000US38049,38049,United States - North Dakota - McHenry County,McHenry County,61788,3074
0100000US,,United States,0500000US38051,38051,United States - North Dakota - McIntosh County,McIntosh County,46012,4721
0100000US,,United States,0500000US38053,38053,United States - North Dakota - McKenzie County,McKenzie County,79316,9257
0100000US,,United States,0500000US38055,38055,United States - North Dakota - McLean County,McLean County,63926,4841
0100000US,,United States,0500000US38057,38057,United States - North Dakota - Mercer County,Mercer County,80337,5043
0100000US,,United States,0500000US38059,38059,United States - North Dakota - Morton County,Morton County,65385,4760
0100000US,,United States,0500000US38061,38061,United States - North Dakota - Mountrail County,Mountrail County,69622,6012
0100000US,,United States,0500000US38063,38063,United States - North Dakota - Nelson County,Nelson County,52417,5195
0100000US,,United States,0500000US38065,38065,United States - North Dakota - Oliver County,Oliver County,71500,6293
0100000US,,United States,0500000US38067,38067,United States - North Dakota - Pembina County,Pembina County,61393,3909
0100000US,,United States,0500000US38069,38069,United States - North Dakota - Pierce County,Pierce County,45996,5775
0100000US,,United States,0500000US38071,38071,United States - North Dakota - Ramsey County,Ramsey County,55927,3762
0100000US,,United States,0500000US38073,38073,United States - North Dakota - Ransom County,Ransom County,62524,4175
0100000US,,United States,0500000US38075,38075,United States - North Dakota - Renville County,Renville County,66023,2938
0100000US,,United States,0500000US38077,38077,United States - North Dakota - Richland County,Richland County,60551,3224
0100000US,,United States,0500000US38079,38079,United States - North Dakota - Rolette County,Rolette County,36170,3571
0100000US,,United States,0500000US38081,38081,United States - North Dakota - Sargent County,Sargent County,60824,3964
0100000US,,United States,0500000US38083,38083,United States - North Dakota - Sheridan County,Sheridan County,49750,3002
0100000US,,United States,0500000US38085,38085,United States - North Dakota - Sioux County,Sioux County,40795,4030
0100000US,,United States,0500000US38087,38087,United States - North Dakota - Slope County,Slope County,61250,13510
0100000US,,United States,0500000US38089,38089,United States - North Dakota - Stark County,Stark County,77328,5603
0100000US,,United States,0500000US38091,38091,United States - North Dakota - Steele County,Steele County,65437,4592
0100000US,,United States,0500000US38093,38093,United States - North Dakota - Stutsman County,Stutsman County,56088,2738
0100000US,,United States,0500000US38095,38095,United States - North Dakota - Towner County,Towner County,54625,4309
0100000US,,United States,0500000US38097,38097,United States - North Dakota - Traill County,Traill County,60952,2707
0100000US,,United States,0500000US38099,38099,United States - North Dakota - Walsh County,Walsh County,50781,3287
0100000US,,United States,0500000US38101,38101,United States - North Dakota - Ward County,Ward County,64159,2483
0100000US,,United States,0500000US38103,38103,United States - North Dakota - Wells County,Wells County,54464,4163
0100000US,,United States,0500000US38105,38105,United States - North Dakota - Williams County,Williams County,89874,5659
0100000US,,United States,0400000US39,39,United States - Ohio,Ohio,52407,153
0100000US,,United States,0500000US39001,39001,United States - Ohio - Adams County,Adams County,36320,2651
0100000US,,United States,0500000US39003,39003,United States - Ohio - Allen County,Allen County,47905,1708
0100000US,,United States,0500000US39005,39005,United States - Ohio - Ashland County,Ashland County,50893,1608
0100000US,,United States,0500000US39007,39007,United States - Ohio - Ashtabula County,Ashtabula County,43017,1597
0100000US,,United States,0500000US39009,39009,United States - Ohio - Athens County,Athens County,37191,2008
0100000US,,United States,0500000US39011,39011,United States - Ohio - Auglaize County,Auglaize County,59516,1900
0100000US,,United States,0500000US39013,39013,United States - Ohio - Belmont County,Belmont County,46484,1587
0100000US,,United States,0500000US39015,39015,United States - Ohio - Brown County,Brown County,49188,2984
0100000US,,United States,0500000US39017,39017,United States - Ohio - Butler County,Butler County,62188,1209
0100000US,,United States,0500000US39019,39019,United States - Ohio - Carroll County,Carroll County,51748,3535
0100000US,,United States,0500000US39021,39021,United States - Ohio - Champaign County,Champaign County,54495,2126
0100000US,,United States,0500000US39023,39023,United States - Ohio - Clark County,Clark County,46275,1248
0100000US,,United States,0500000US39025,39025,United States - Ohio - Clermont County,Clermont County,64183,1592
0100000US,,United States,0500000US39027,39027,United States - Ohio - Clinton County,Clinton County,49997,2050
0100000US,,United States,0500000US39029,39029,United States - Ohio - Columbiana County,Columbiana County,45498,1393
0100000US,,United States,0500000US39031,39031,United States - Ohio - Coshocton County,Coshocton County,43251,2607
0100000US,,United States,0500000US39033,39033,United States - Ohio - Crawford County,Crawford County,41726,1070
0100000US,,United States,0500000US39035,39035,United States - Ohio - Cuyahoga County,Cuyahoga County,46720,430
0100000US,,United States,0500000US39037,39037,United States - Ohio - Darke County,Darke County,50064,1661
0100000US,,United States,0500000US39039,39039,United States - Ohio - Defiance County,Defiance County,55295,2089
0100000US,,United States,0500000US39041,39041,United States - Ohio - Delaware County,Delaware County,100229,2514
0100000US,,United States,0500000US39043,39043,United States - Ohio - Erie County,Erie County,51033,1456
0100000US,,United States,0500000US39045,39045,United States - Ohio - Fairfield County,Fairfield County,63424,1617
0100000US,,United States,0500000US39047,39047,United States - Ohio - Fayette County,Fayette County,44289,2298
0100000US,,United States,0500000US39049,39049,United States - Ohio - Franklin County,Franklin County,56319,509
0100000US,,United States,0500000US39051,39051,United States - Ohio - Fulton County,Fulton County,57774,2425
0100000US,,United States,0500000US39053,39053,United States - Ohio - Gallia County,Gallia County,42002,2864
0100000US,,United States,0500000US39055,39055,United States - Ohio - Geauga County,Geauga County,77104,2375
0100000US,,United States,0500000US39057,39057,United States - Ohio - Greene County,Greene County,65032,1700
0100000US,,United States,0500000US39059,39059,United States - Ohio - Guernsey County,Guernsey County,42744,2537
0100000US,,United States,0500000US39061,39061,United States - Ohio - Hamilton County,Hamilton County,52389,581
0100000US,,United States,0500000US39063,39063,United States - Ohio - Hancock County,Hancock County,52831,2001
0100000US,,United States,0500000US39065,39065,United States - Ohio - Hardin County,Hardin County,46404,2271
0100000US,,United States,0500000US39067,39067,United States - Ohio - Harrison County,Harrison County,46223,2725
0100000US,,United States,0500000US39069,39069,United States - Ohio - Henry County,Henry County,58070,3117
0100000US,,United States,0500000US39071,39071,United States - Ohio - Highland County,Highland County,42333,2216
0100000US,,United States,0500000US39073,39073,United States - Ohio - Hocking County,Hocking County,48073,3504
0100000US,,United States,0500000US39075,39075,United States - Ohio - Holmes County,Holmes County,58728,2576
0100000US,,United States,0500000US39077,39077,United States - Ohio - Huron County,Huron County,49710,1428
0100000US,,United States,0500000US39079,39079,United States - Ohio - Jackson County,Jackson County,43397,2292
0100000US,,United States,0500000US39081,39081,United States - Ohio - Jefferson County,Jefferson County,43161,1770
0100000US,,United States,0500000US39083,39083,United States - Ohio - Knox County,Knox County,51211,1892
0100000US,,United States,0500000US39085,39085,United States - Ohio - Lake County,Lake County,61137,1160
0100000US,,United States,0500000US39087,39087,United States - Ohio - Lawrence County,Lawrence County,45466,2272
0100000US,,United States,0500000US39089,39089,United States - Ohio - Licking County,Licking County,59747,1621
0100000US,,United States,0500000US39091,39091,United States - Ohio - Logan County,Logan County,53051,1732
0100000US,,United States,0500000US39093,39093,United States - Ohio - Lorain County,Lorain County,54987,963
0100000US,,United States,0500000US39095,39095,United States - Ohio - Lucas County,Lucas County,44820,790
0100000US,,United States,0500000US39097,39097,United States - Ohio - Madison County,Madison County,62897,1726
0100000US,,United States,0500000US39099,39099,United States - Ohio - Mahoning County,Mahoning County,43251,939
0100000US,,United States,0500000US39101,39101,United States - Ohio - Marion County,Marion County,44708,1991
0100000US,,United States,0500000US39103,39103,United States - Ohio - Medina County,Medina County,71595,1509
0100000US,,United States,0500000US39105,39105,United States - Ohio - Meigs County,Meigs County,42105,2658
0100000US,,United States,0500000US39107,39107,United States - Ohio - Mercer County,Mercer County,57052,2526
0100000US,,United States,0500000US39109,39109,United States - Ohio - Miami County,Miami County,54568,1561
0100000US,,United States,0500000US39111,39111,United States - Ohio - Monroe County,Monroe County,43299,1915
0100000US,,United States,0500000US39113,39113,United States - Ohio - Montgomery County,Montgomery County,47045,686
0100000US,,United States,0500000US39115,39115,United States - Ohio - Morgan County,Morgan County,40276,2601
0100000US,,United States,0500000US39117,39117,United States - Ohio - Morrow County,Morrow County,52767,3268
0100000US,,United States,0500000US39119,39119,United States - Ohio - Muskingum County,Muskingum County,43325,1836
0100000US,,United States,0500000US39121,39121,United States - Ohio - Noble County,Noble County,42171,5489
0100000US,,United States,0500000US39123,39123,United States - Ohio - Ottawa County,Ottawa County,56193,2122
0100000US,,United States,0500000US39125,39125,United States - Ohio - Paulding County,Paulding County,49866,2873
0100000US,,United States,0500000US39127,39127,United States - Ohio - Perry County,Perry County,46477,2387
0100000US,,United States,0500000US39129,39129,United States - Ohio - Pickaway County,Pickaway County,60314,2665
0100000US,,United States,0500000US39131,39131,United States - Ohio - Pike County,Pike County,43562,3478
0100000US,,United States,0500000US39133,39133,United States - Ohio - Portage County,Portage County,53816,1220
0100000US,,United States,0500000US39135,39135,United States - Ohio - Preble County,Preble County,52661,1632
0100000US,,United States,0500000US39137,39137,United States - Ohio - Putnam County,Putnam County,61161,2028
0100000US,,United States,0500000US39139,39139,United States - Ohio - Richland County,Richland County,44138,1267
0100000US,,United States,0500000US39141,39141,United States - Ohio - Ross County,Ross County,45792,2053
0100000US,,United States,0500000US39143,39143,United States - Ohio - Sandusky County,Sandusky County,50370,1439
0100000US,,United States,0500000US39145,39145,United States - Ohio - Scioto County,Scioto County,38978,1851
0100000US,,United States,0500000US39147,39147,United States - Ohio - Seneca County,Seneca County,49153,1729
0100000US,,United States,0500000US39149,39149,United States - Ohio - Shelby County,Shelby County,57673,2610
0100000US,,United States,0500000US39151,39151,United States - Ohio - Stark County,Stark County,50117,834
0100000US,,United States,0500000US39153,39153,United States - Ohio - Summit County,Summit County,53291,806
0100000US,,United States,0500000US39155,39155,United States - Ohio - Trumbull County,Trumbull County,45380,778
0100000US,,United States,0500000US39157,39157,United States - Ohio - Tuscarawas County,Tuscarawas County,49460,2069
0100000US,,United States,0500000US39159,39159,United States - Ohio - Union County,Union County,78848,3468
0100000US,,United States,0500000US39161,39161,United States - Ohio - Van Wert County,Van Wert County,50974,1902
0100000US,,United States,0500000US39163,39163,United States - Ohio - Vinton County,Vinton County,41541,3335
0100000US,,United States,0500000US39165,39165,United States - Ohio - Warren County,Warren County,79397,2054
0100000US,,United States,0500000US39167,39167,United States - Ohio - Washington County,Washington County,46021,1778
0100000US,,United States,0500000US39169,39169,United States - Ohio - Wayne County,Wayne County,54037,1104
0100000US,,United States,0500000US39171,39171,United States - Ohio - Williams County,Williams County,47593,1733
0100000US,,United States,0500000US39173,39173,United States - Ohio - Wood County,Wood County,58033,1604
0100000US,,United States,0500000US39175,39175,United States - Ohio - Wyandot County,Wyandot County,49767,2147
0100000US,,United States,0400000US40,40,United States - Oklahoma,Oklahoma,49767,240
