fips,2000_population,2010_population,2017_population,2000_pct_male,2010_pct_male,2017_pct_male,2000_pct_white,2010_pct_white,2017_pct_white,2000_pct_25_39,2010_pct_25_39,2017_pct_25_39,2000_pct_hs_diploma,2010_pct_hs_diploma,2017_pct_hs_diploma,2000_median_hh_inc,2010_median_hh_inc,2017_median_hh_inc,2000_pov_pct,2010_pov_pct,2017_pov_pct,2000_unemploy_rate,2010_unemploy_rate,2017_unemploy_rate,2000_deaths,2010_deaths,2017_deaths,2000_mean_deaths,2010_mean_deaths,2017_mean_deaths,2000_death_rate,2010_death_rate,2017_death_rate,2000_log_death_rate,2010_log_death_rate,2017_log_death_rate,2000_deaths_age_adj,2010_deaths_age_adj,2017_deaths_age_adj,predicted_deaths_age_adj
51113,12559,13303,#N/A,0.487140696,0.487709539,#N/A,0.874273429,0.871232053,#N/A,0.189346286,0.151394422,#N/A,0.363,0.778,#N/A,39856,52964,#N/A,0.096,0.129,#N/A,0.018,0.061,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,6.635347825,6.264251171,#N/A,1.892411089,1.834859055,#N/A,5,5,#N/A,8.287871887
51115,9205,8974,8731,0.482889734,0.486293737,0.48173176,0.881586095,0.884332516,0.877333639,0.157848995,0.122019166,0.121979155,0.338,0.849,0.333,43222,49318,63622,0.06,0.071,0.106,0.022,0.055,0.037,5,5,5,0.833333333,0.833333333,0.833333333,9.053050878,9.286085729,9.544534799,2.203101815,2.228517122,2.255968718,5,5,5,6.549418339
51117,32364,32715,#N/A,0.493542207,0.495399664,#N/A,0.59853541,0.607550053,#N/A,0.196916327,0.159223598,#N/A,0.341,0.747,#N/A,31380,34741,#N/A,0.155,0.171,#N/A,0.034,0.109,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,2.574877436,2.547251516,#N/A,0.945801935,0.935014941,#N/A,5,5,#N/A,11.01773323
51119,9967,10979,10643,0.48118792,0.498588214,0.485389458,0.7925153,0.798615539,0.799210749,0.158322464,0.122415521,0.129192897,0.299,0.846,0.33,36875,50181,50483,0.13,0.11,0.102,0.021,0.067,0.032,5,5,5,0.833333333,0.833333333,0.833333333,8.360924384,7.590248049,7.82987253,2.123568993,2.026864272,2.05794623,5,5,5,6.112432086
51121,83762,94559,98283,0.524020439,0.517052845,0.519520161,0.909051837,0.881946721,0.864961387,0.198335761,0.184963885,0.196341178,0.237,0.879,0.228,32330,41815,53424,0.232,0.234,0.238,0.025,0.07,0.038,29,49,38,4.833333333,8.166666667,6.333333333,5.770317487,8.636583156,6.443976408,1.752727103,2.156007037,1.863145804,6.6,10.9,7.6,9.338883353
51125,14477,14978,14804,0.486288596,0.486046201,0.484058363,0.837535401,0.844171451,0.848892191,0.172549561,0.14421151,0.145298568,0.266,0.755,0.322,36769,44326,53834,0.121,0.14,0.149,0.023,0.064,0.035,5,5,5,0.833333333,0.833333333,0.833333333,5.756257051,5.563715672,5.62910925,1.750287446,1.716266171,1.727951215,5,5,5,7.186805032
51127,13536,18543,#N/A,0.507609338,0.508871272,#N/A,0.813977541,0.822304913,#N/A,0.222000591,0.170522569,#N/A,0.347,0.865,#N/A,53595,69478,#N/A,0.049,0.048,#N/A,0.018,0.07,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,6.15642238,4.494058854,#N/A,1.817495826,1.50275627,#N/A,5,5,#N/A,10.71558219
51131,13065,12409,11887,0.468350555,0.478523652,0.479178935,0.557979334,0.609154646,0.618154286,0.155453502,0.143847208,0.152519559,0.292,0.79,0.334,28276,36450,41468,0.205,0.189,0.203,0.027,0.077,0.056,5,5,5,0.833333333,0.833333333,0.833333333,6.378364587,6.715555914,7.010459606,1.85291173,1.904426613,1.947403263,5,5,5,6.38010515
51133,12283,12355,#N/A,0.477244973,0.486928369,#N/A,0.727265326,0.728854715,#N/A,0.136774404,0.107729664,#N/A,0.31,0.816,#N/A,38129,50522,#N/A,0.123,0.096,#N/A,0.046,0.087,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,6.784444625,6.744907595,#N/A,1.914632437,1.90878779,#N/A,5,5,#N/A,6.691893135
51135,15740,15829,15467,0.515756036,0.528144545,0.540958169,0.5841169,0.582601554,0.574060904,0.213405337,0.190725883,0.204499903,0.318,0.722,0.377,30866,40776,38410,0.201,0.176,0.215,0.029,0.08,0.038,5,5,5,0.833333333,0.833333333,0.833333333,5.294366794,5.264598732,5.387814918,1.666643386,1.661004928,1.684139907,5,5,5,5.1841989
51137,26022,#N/A,35931,0.484436246,#N/A,0.486654978,0.850088387,#N/A,0.82293841,0.196871878,#N/A,0.173638362,0.34,#N/A,0.345,42889,#N/A,67196,0.092,#N/A,0.089,0.021,#N/A,0.038,5,#N/A,51,0.833333333,#N/A,8.5,3.202418466,#N/A,23.65645265,1.163906295,#N/A,3.163635917,5,#N/A,27.3,14.65335194
51141,19420,18469,#N/A,0.492173018,0.491309762,#N/A,0.929505664,0.924630462,#N/A,0.202986612,0.15350046,#N/A,0.344,0.734,#N/A,28705,36895,#N/A,0.134,0.136,#N/A,0.033,0.111,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,4.291108823,4.512065263,#N/A,1.456545166,1.506754978,#N/A,5,5,#N/A,9.265704603
51143,#N/A,63592,61341,#N/A,0.493096616,0.492231949,#N/A,0.761495157,0.762915505,#N/A,0.161435401,0.154839341,#N/A,0.758,0.356,#N/A,39765,44356,#N/A,0.15,0.147,#N/A,0.106,0.043,#N/A,25,28,#N/A,4.166666667,4.666666667,#N/A,6.552186858,7.607744684,#N/A,1.879798865,2.029166766,#N/A,6.8,9.4,12.25855797
51145,22611,28120,#N/A,0.550042015,0.538513514,#N/A,0.821989297,0.844772404,#N/A,0.251912786,0.169203414,#N/A,0.322,0.779,#N/A,53992,75118,#N/A,0.057,0.043,#N/A,0.018,0.063,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.685521796,2.963489806,#N/A,1.304412116,1.086367562,#N/A,5,5,#N/A,8.896668257
51147,19694,23354,22708,0.488930639,0.495032971,0.498282544,0.625622017,0.637578145,0.630614761,0.16111506,0.139590648,0.154483002,0.284,0.819,0.329,31301,36242,44147,0.189,0.163,0.214,0.034,0.089,0.048,5,5,5,0.833333333,0.833333333,0.833333333,4.231407197,3.568268105,3.669778639,1.442534608,1.272080354,1.300131344,5,5,5,6.915839054
51149,33233,35644,#N/A,0.540456775,0.5454775,#N/A,0.629615142,0.625014028,#N/A,0.250744742,0.217315677,#N/A,0.318,0.858,#N/A,49877,66049,#N/A,0.08,0.055,#N/A,0.026,0.069,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,2.507547719,2.337934388,#N/A,0.919305271,0.849267799,#N/A,5,5,#N/A,10.35859685
51153,283837,406171,463551,0.498712289,0.496879393,0.500180131,0.73372041,0.658781646,0.630476474,0.257792324,0.22829301,0.216122929,0.249,0.887,0.209,65960,88850,101059,0.044,0.051,0.07,0.018,0.054,0.034,68,91,217,11.33333333,15.16666667,36.16666667,3.992902029,3.734059464,7.802090097,1.384518292,1.31749597,2.054391659,3.4,3.8,7.8,7.732697871
51155,35132,34830,34194,0.493396334,0.493855871,0.500789612,0.931942389,0.92865346,0.924138738,0.213936013,0.172380132,0.165906299,0.339,0.786,0.332,33873,38234,49691,0.131,0.154,0.139,0.046,0.109,0.053,46,53,34,7.666666667,8.833333333,5.666666667,21.82246006,25.36127859,16.57210817,3.082939717,3.233223546,2.807721051,23.1,27.8,17.3,16.3859169
51157,6968,7497,7333,0.49641217,0.500733627,0.494067912,0.934270953,0.931839402,0.923223783,0.174368542,0.133653461,0.136369835,0.301,0.787,0.271,45943,58500,62541,0.076,0.099,0.089,0.019,0.058,0.035,5,5,5,0.833333333,0.833333333,0.833333333,11.9594336,11.11555733,11.36415292,2.48152039,2.408345689,2.43046392,5,5,5,6.53363097
51159,8795,9280,8925,0.561114269,0.566271552,0.559439776,0.660261512,0.673275862,0.670364146,0.231040364,0.202801724,0.203809524,0.312,0.714,0.389,33026,42212,47341,0.154,0.095,0.174,0.044,0.077,0.036,5,5,5,0.833333333,0.833333333,0.833333333,9.475080538,8.979885057,9.337068161,2.248665251,2.194987082,2.233992302,5,5,5,5.28491158
51161,85751,92396,93763,0.472729181,0.476784709,0.481671875,0.941866567,0.905158232,0.883792114,0.190481744,0.162788432,0.168264667,0.278,0.891,0.259,47689,57800,62134,0.045,0.053,0.08,0.017,0.059,0.034,26,33,66,4.333333333,5.5,11,5.05339102,5.952638642,11.73170654,1.620059507,1.783834591,2.462295137,5.2,6.4,13.5,15.99784363
51163,20848,22350,22609,0.501486953,0.494004474,0.495997169,0.956494628,0.9501566,0.937016232,0.190138143,0.145592841,0.152240258,0.323,0.787,0.351,36035,43311,53918,0.096,0.116,0.156,0.022,0.065,0.041,5,5,5,0.833333333,0.833333333,0.833333333,3.997185981,3.728560776,3.685847819,1.385590609,1.316022308,1.304500572,5,5,5,15.10199566
51165,#N/A,#N/A,80313,#N/A,#N/A,0.49122807,#N/A,#N/A,0.947704606,#N/A,#N/A,0.175152217,#N/A,#N/A,0.35,#N/A,#N/A,57651,#N/A,#N/A,0.102,#N/A,#N/A,0.032,#N/A,#N/A,22,#N/A,#N/A,3.666666667,#N/A,#N/A,4.565470928,#N/A,#N/A,1.518521669,#N/A,#N/A,5.2,9.899732835
51167,29285,28857,27027,0.489397302,0.490245001,0.490509491,0.986887485,0.982118723,0.977059977,0.210210005,0.178327615,0.166500167,0.324,0.702,0.357,26834,31770,40083,0.163,0.179,0.176,0.052,0.105,0.052,53,48,32,8.833333333,8,5.333333333,30.16333732,27.72290952,19.73335307,3.406627191,3.32225913,2.982310253,31.6,29.2,19.2,15.12992045
51169,23375,#N/A,#N/A,0.483251337,#N/A,#N/A,0.98797861,#N/A,#N/A,0.19657754,#N/A,#N/A,0.363,#N/A,#N/A,27339,#N/A,#N/A,0.168,#N/A,#N/A,0.039,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,3.565062389,#N/A,#N/A,1.271181554,#N/A,#N/A,5,#N/A,#N/A,12.31485212
51171,35237,42051,43271,0.487073247,0.48862096,0.489473319,0.975792491,0.957789351,0.939405144,0.195561484,0.163896221,0.170067713,0.384,0.829,0.385,39173,50436,53934,0.082,0.084,0.103,0.018,0.082,0.034,5,22,42,0.833333333,3.666666667,7,2.36493837,8.71957068,16.17711631,0.860751962,2.165570003,2.78359767,5,9.4,17.5,14.5967367
51173,#N/A,32198,#N/A,#N/A,0.487732157,#N/A,#N/A,0.966457544,#N/A,#N/A,0.16957575,#N/A,#N/A,0.762,#N/A,#N/A,36103,#N/A,#N/A,0.176,#N/A,#N/A,0.111,#N/A,#N/A,21,#N/A,#N/A,3.5,#N/A,#N/A,10.87024039,#N/A,#N/A,2.386028816,#N/A,#N/A,11.7,#N/A,11.36238886
51175,17482,18637,17743,0.527914426,0.522294361,0.519190667,0.56217824,0.606910984,0.623006256,0.208271365,0.156248323,0.157865074,0.265,0.753,0.319,33995,47285,53681,0.146,0.154,0.117,0.028,0.08,0.036,5,5,5,0.833333333,0.833333333,0.833333333,4.766807764,4.471392034,4.696687896,1.561676849,1.497699777,1.546857557,5,5,5,6.659735732
51177,#N/A,122971,132802,#N/A,0.489782144,0.490933871,#N/A,0.784599621,0.763587898,#N/A,0.189996015,0.189884188,#N/A,0.886,0.305,#N/A,77225,81434,#N/A,0.072,0.08,#N/A,0.056,0.037,#N/A,35,103,#N/A,5.833333333,17.16666667,#N/A,4.743665851,12.92651215,#N/A,1.556810223,2.559280408,#N/A,4.7,14.1,11.72305014
51179,#N/A,129835,146790,#N/A,0.503146301,0.504489407,#N/A,0.755035237,0.723434839,#N/A,0.192490469,0.202575107,#N/A,0.913,0.224,#N/A,90586,103005,#N/A,0.042,0.047,#N/A,0.055,0.036,#N/A,38,80,#N/A,6.333333333,13.33333333,#N/A,4.877986162,9.083270886,#N/A,1.584732463,2.206434357,#N/A,5,9.5,8.795108657
51181,6842,7044,6522,0.483776673,0.492333901,0.493866912,0.476468869,0.516751846,0.538485127,0.190295235,0.14068711,0.148574057,0.329,0.796,0.315,37558,53320,54656,0.108,0.063,0.136,0.029,0.075,0.044,5,5,5,0.833333333,0.833333333,0.833333333,12.17967456,11.83039939,12.77726669,2.499768543,2.470672439,2.547667552,5,5,5,5.898780984
51183,12488,12011,11380,0.575272261,0.584630755,0.594991213,0.370916079,0.401465323,0.408260105,0.257927611,0.226958621,0.247275923,0.332,0.699,0.405,31007,37492,44608,0.161,0.178,0.178,0.037,0.101,0.059,5,5,5,0.833333333,0.833333333,0.833333333,6.673072817,6.938084534,7.322788518,1.898080446,1.937025733,1.9909912,5,5,5,5.587017036
51185,44449,45127,41146,0.479155887,0.495667782,0.496232927,0.963553736,0.952467481,0.948184514,0.188575671,0.180667893,0.170223108,0.325,0.751,0.358,27304,35830,40309,0.153,0.159,0.156,0.051,0.075,0.056,55,80,57,9.166666667,13.33333333,9.5,20.62288615,29.54624356,23.08851407,3.026401437,3.385956614,3.139335268,22,33.9,25.1,16.66425608
51187,#N/A,37502,39357,#N/A,0.496560183,0.498691465,#N/A,0.919364301,0.907894403,#N/A,0.175723961,0.185583251,#N/A,0.825,0.361,#N/A,59630,65353,#N/A,0.112,0.098,#N/A,0.075,0.037,#N/A,21,55,#N/A,3.5,9.166666667,#N/A,9.332835582,23.29107063,#N/A,2.23353889,3.148070052,#N/A,9.6,24.4,9.653345858
51191,51157,54966,54415,0.48521219,0.493195794,0.49262152,0.977578826,0.974984536,0.967178168,0.198545654,0.172943274,0.159864008,0.312,0.799,0.324,32742,40431,44844,0.109,0.14,0.146,0.036,0.085,0.041,27,33,34,4.5,5.5,5.666666667,8.796450144,10.00618564,10.41379522,2.174348247,2.303203466,2.34313139,8.9,10.4,11.1,14.99086698
51193,16685,17490,#N/A,0.480671262,0.488164666,#N/A,0.67431825,0.684562607,#N/A,0.16379982,0.148885077,#N/A,0.334,0.768,#N/A,35797,50151,#N/A,0.147,0.121,#N/A,0.036,0.076,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,4.994506043,4.764627406,#N/A,1.608338517,1.56121934,#N/A,5,5,#N/A,7.656980319
51195,42178,41585,38611,0.512565793,0.518384033,0.521146823,0.937526673,0.933317302,0.922690425,0.216676941,0.199591199,0.197042294,0.299,0.697,0.322,26149,32324,38255,0.2,0.209,0.199,0.042,0.066,0.064,40,76,57,6.666666667,12.66666667,9.5,15.80602842,30.45970101,24.60438735,2.760391413,3.416404532,3.202924775,16.3,31.7,24.8,18.45348553
51197,27631,29241,28872,0.477615721,0.489244554,0.487842893,0.960949658,0.954139735,0.947180659,0.211863487,0.176430355,0.165004156,0.324,0.767,0.384,32235,38490,46119,0.11,0.15,0.152,0.043,0.105,0.05,23,24,32,3.833333333,4,5.333333333,13.87330655,13.67942273,18.47233767,2.629966602,2.615892713,2.916274352,14.4,15.2,18.8,16.44712333
51199,56651,#N/A,67878,0.491059293,#N/A,0.491234273,0.809517926,#N/A,0.75996641,0.210411114,#N/A,0.186761543,0.211,#N/A,0.19,57956,#N/A,86781,0.035,#N/A,0.052,0.02,#N/A,0.035,5,#N/A,28,0.833333333,#N/A,4.666666667,1.470994922,#N/A,6.8750798,0.38593899,#N/A,1.927903251,5,#N/A,7.5,11.95730174
51510,129147,140740,159654,0.483464579,0.480751741,0.482405702,0.680519098,0.675408555,0.662363611,0.352327193,0.340379423,0.324038233,0.127,0.907,0.119,56054,80186,93370,0.089,0.071,0.105,0.018,0.048,0.028,24,37,57,4,6.166666667,9.5,3.097245774,4.381602008,5.95036767,1.130513257,1.477414413,1.783453011,2.9,4.2,5.6,6.24453655
51520,17297,#N/A,#N/A,0.450309302,#N/A,#N/A,0.928889403,#N/A,#N/A,0.190611089,#N/A,#N/A,0.293,#N/A,#N/A,27389,#N/A,#N/A,0.162,#N/A,#N/A,0.032,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.817791139,#N/A,#N/A,1.572315553,#N/A,#N/A,5,#N/A,#N/A,6.825818784
51530,6360,6611,6313,0.464779874,0.464680079,0.468398543,0.938522013,0.91408259,0.902581974,0.193081761,0.167296929,0.176778077,0.34,0.707,0.425,32410,40913,33672,0.104,0.197,0.208,0.023,0.085,0.042,5,5,5,0.833333333,0.833333333,0.833333333,13.10272537,12.60525387,13.20027457,2.572820252,2.534113701,2.58023763,5,5,5,5.46562771
51540,40120,#N/A,#N/A,0.466450648,#N/A,#N/A,0.705707876,#N/A,#N/A,0.225423729,#N/A,#N/A,0.214,#N/A,#N/A,31007,#N/A,#N/A,0.259,#N/A,#N/A,0.03,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.077102027,#N/A,#N/A,0.730973666,#N/A,#N/A,5,#N/A,#N/A,6.677989203
51550,200446,223550,240327,0.485661974,0.487604563,0.487889417,0.67389222,0.634493402,0.620204971,0.22860521,0.192735406,0.213613119,0.278,0.887,0.257,50743,66932,72214,0.073,0.063,0.096,0.023,0.064,0.038,55,74,165,9.166666667,12.33333333,27.5,4.573135242,5.517035712,11.4427426,1.520199018,1.707840707,2.437355695,4.3,5.4,12,9.648251088
51570,16919,17339,#N/A,0.468349193,0.46282946,#N/A,0.899048407,0.835169272,#N/A,0.190495892,0.171636196,#N/A,0.344,0.885,#N/A,43224,49734,#N/A,0.055,0.064,#N/A,0.023,0.079,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,4.925429005,4.806121076,#N/A,1.594411378,1.56989033,#N/A,5,5,#N/A,7.965255834
51580,6303,5943,5474,0.479295574,0.481406697,0.483375959,0.847056957,0.847215211,0.82645232,0.195145169,0.169947838,0.174278407,0.398,0.819,0.419,30325,35758,35546,0.129,0.161,0.199,0.04,0.101,0.06,5,5,5,0.833333333,0.833333333,0.833333333,13.22121741,14.02209883,15.2234807,2.581822919,2.640634573,2.722839019,5,5,5,5.891340575
51590,#N/A,#N/A,41022,#N/A,#N/A,0.461215933,#N/A,#N/A,0.457949393,#N/A,#N/A,0.179927844,#N/A,#N/A,0.284,#N/A,#N/A,34951,#N/A,#N/A,0.215,#N/A,#N/A,0.056,#N/A,#N/A,23,#N/A,#N/A,3.833333333,#N/A,#N/A,9.344579331,#N/A,#N/A,2.234796425,#N/A,#N/A,9.6,9.87940516
51595,5666,5920,5292,0.453229792,0.461824324,0.455782313,0.426756089,0.344087838,0.329931973,0.184433463,0.175506757,0.187452759,0.288,0.716,0.354,30333,33412,27426,0.16,0.205,0.309,0.031,0.121,0.053,5,5,5,0.833333333,0.833333333,0.833333333,14.70761266,14.07657658,15.74703956,2.688365228,2.64451218,2.756652383,5,5,5,6.559001677
51600,21581,22615,#N/A,0.487048793,0.493345125,#N/A,0.797182707,0.755648906,#N/A,0.255826885,0.210568207,#N/A,0.195,0.932,#N/A,67642,96232,#N/A,0.057,0.038,#N/A,0.014,0.055,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.861421312,3.684869924,#N/A,1.351035331,1.304235226,#N/A,5,5,#N/A,10.1469066
51610,10439,12434,14489,0.485199732,0.492440084,0.489888881,0.878053453,0.819687952,0.806542895,0.219082288,0.20685218,0.184622817,0.126,0.947,0.073,74924,113313,114795,0.042,0.02,0.029,0.016,0.069,0.026,5,5,5,0.833333333,0.833333333,0.833333333,7.982884695,6.702053509,5.751489636,2.077299837,1.902413973,1.749458888,5,5,5,5.862370265
51620,8285,8581,8125,0.441038021,0.445752243,0.4512,0.46071213,0.39913763,0.386707692,0.172601086,0.161170027,0.185107692,0.275,0.753,0.274,31687,32060,38760,0.198,0.225,0.166,0.032,0.101,0.053,5,5,5,0.833333333,0.833333333,0.833333333,10.05833836,9.71137785,10.25641026,2.308401978,2.273298172,2.327902901,5,5,5,6.216842262
51630,19313,24354,28516,0.450214881,0.459390655,0.463494179,0.759229535,0.69183707,0.678671623,0.20965153,0.213435165,0.220718193,0.275,0.857,0.229,34585,43154,57258,0.155,0.15,0.163,0.023,0.094,0.044,5,5,29,0.833333333,0.833333333,4.833333333,4.314882894,3.421751389,16.94954879,1.462070185,1.230152522,2.830241213,5,5,18.3,7.799130692
51640,6847,6991,6487,0.47597488,0.470462023,0.462617543,0.920403096,0.908024603,0.891937722,0.193515408,0.167644114,0.161553877,0.286,0.663,0.362,28236,22105,31311,0.186,0.312,0.212,0.035,0.097,0.042,5,5,5,0.833333333,0.833333333,0.833333333,12.17078039,11.92008773,12.84620523,2.499038029,2.478225022,2.553048455,5,5,5,6.606685848
51650,146477,137336,134581,0.495654608,0.478578086,0.480706786,0.50371048,0.435399313,0.420185613,0.237764291,0.195425817,0.217950528,0.28,0.88,0.275,39532,48122,52021,0.113,0.129,0.149,0.027,0.078,0.05,29,42,92,4.833333333,7,15.33333333,3.299721686,5.096988408,11.39338639,1.193838127,1.628649857,2.433033046,3.4,5.1,11.9,9.166759947
51660,40344,#N/A,#N/A,0.473602023,#N/A,#N/A,0.884592504,#N/A,#N/A,0.161882808,#N/A,#N/A,0.236,#N/A,#N/A,29949,#N/A,#N/A,0.301,#N/A,#N/A,0.023,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.065569436,#N/A,#N/A,0.725405944,#N/A,#N/A,5,#N/A,#N/A,8.112599266
51670,22301,22642,22554,0.466032913,0.463784118,0.466746475,0.636742747,0.576892501,0.521459608,0.212456841,0.198304037,0.20559546,0.359,0.779,0.349,33196,38892,40712,0.149,0.213,0.212,0.029,0.104,0.061,5,5,27,0.833333333,0.833333333,4.5,3.73675321,3.680475812,19.95211492,1.318217109,1.303042041,2.993335149,5,5,23.3,8.159761326
51678,6839,7040,7082,0.553297266,0.556676136,0.565518215,0.867816932,0.858238636,0.849336346,0.109372715,0.112784091,0.118328156,0.173,0.861,0.226,28982,32847,37309,0.216,0.302,0.214,0.036,0.097,0.06,5,5,5,0.833333333,0.833333333,0.833333333,12.1850173,11.83712121,11.76692083,2.500207107,2.471240459,2.465292276,5,5,5,5.83815057
51680,#N/A,#N/A,81065,#N/A,#N/A,0.46927774,#N/A,#N/A,0.660038241,#N/A,#N/A,0.185258743,#N/A,#N/A,0.248,#N/A,#N/A,41971,#N/A,#N/A,0.223,#N/A,#N/A,0.049,#N/A,#N/A,31,#N/A,#N/A,5.166666667,#N/A,#N/A,6.373486297,#N/A,#N/A,1.852146619,#N/A,#N/A,8,7.704700131
51683,35392,#N/A,41501,0.508985081,#N/A,0.499578323,0.806849005,#N/A,0.734416038,0.270145796,#N/A,0.226187321,0.239,#N/A,0.25,60409,#N/A,77551,0.063,#N/A,0.088,0.017,#N/A,0.034,5,#N/A,30,0.833333333,#N/A,5,2.354581073,#N/A,12.04790246,0.856362823,#N/A,2.488890575,5,#N/A,11.4,14.60476589
51685,10333,14447,16686,0.510210007,0.507164117,0.516301091,0.816703765,0.714404375,0.685005394,0.315300494,0.281096421,0.258360302,0.275,0.772,0.247,60794,69087,79131,0.052,0.055,0.103,0.014,0.06,0.033,5,5,5,0.833333333,0.833333333,0.833333333,8.064776283,5.76821024,4.99420672,2.087505972,1.752361849,1.608278585,5,5,5,6.102198442
51690,#N/A,13760,#N/A,#N/A,0.454578488,#N/A,#N/A,0.517296512,#N/A,#N/A,0.157994186,#N/A,#N/A,0.731,#N/A,#N/A,31729,#N/A,#N/A,0.208,#N/A,#N/A,0.193,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,6.05620155,#N/A,#N/A,1.801082797,#N/A,#N/A,5,#N/A,6.033024531
51700,180097,180925,179398,0.48363382,0.482990189,0.484509303,0.549292881,0.510576206,0.491086857,0.240825777,0.217283405,0.235180994,0.301,0.884,0.278,36597,48124,51082,0.138,0.135,0.164,0.026,0.074,0.046,50,68,126,8.333333333,11.33333333,21,4.627136117,6.264105753,11.70581612,1.531938128,1.834835841,2.460085822,4.7,6.2,12.3,9.570704995
51710,234411,242998,244922,0.511170551,0.518325254,0.522586783,0.497625965,0.487423765,0.492454741,0.228807522,0.231314661,0.257996423,0.296,0.836,0.261,31815,41739,47137,0.194,0.17,0.21,0.033,0.085,0.046,63,99,227,10.5,16.5,37.83333333,4.479311978,6.790179343,15.44709472,1.499469458,1.915477354,2.737420942,4.9,7.5,16.3,11.60818756
51720,3884,4013,3892,0.45030896,0.462247695,0.467368962,0.923274974,0.896087715,0.898252826,0.192070031,0.179915275,0.207605344,0.268,0.774,0.243,22788,32500,26971,0.228,0.251,0.257,0.041,0.064,0.052,5,5,5,0.833333333,0.833333333,0.833333333,21.45554411,20.76584434,21.41144227,3.065983079,3.033309538,3.063925465,5,5,5,8.370545166
51730,33575,#N/A,31635,0.457572599,#N/A,0.459459459,0.191928518,#N/A,0.1790422,0.201191363,#N/A,0.207049154,0.303,#N/A,0.334,28851,#N/A,33939,0.196,#N/A,0.276,0.034,#N/A,0.073,5,#N/A,31,0.833333333,#N/A,5.166666667,2.48200546,#N/A,16.3321216,0.909066887,#N/A,2.793133819,5,#N/A,18.8,13.95262264
51735,11589,12145,12043,0.500733454,0.494771511,0.495972764,0.968504616,0.954796212,0.939965125,0.177409613,0.139645945,0.163995682,0.271,0.926,0.245,60920,84688,88328,0.045,0.047,0.049,0.019,0.052,0.034,5,5,5,0.833333333,0.833333333,0.833333333,7.190726839,6.861534239,6.919649035,1.972792257,1.925931067,1.934365051,5,5,5,6.157513297
51740,100423,95445,94693,0.483285701,0.480192781,0.480721912,0.46311104,0.422431767,0.40458112,0.215886799,0.209911467,0.234864246,0.294,0.819,0.293,33742,44410,48727,0.162,0.152,0.177,0.034,0.085,0.054,46,44,93,7.666666667,7.333333333,15.5,7.634373268,7.683308013,16.36868618,2.032660849,2.039050185,2.79537013,8.2,8.1,16.4,12.04825621
51750,15821,#N/A,17659,0.454648884,#N/A,0.476357665,0.890082801,#N/A,0.855257942,0.14973769,#N/A,0.17243332,0.196,#N/A,0.23,24654,#N/A,36082,0.314,#N/A,0.375,0.033,#N/A,0.049,5,#N/A,5,0.833333333,#N/A,0.833333333,5.267260814,#N/A,4.719029013,1.661510458,#N/A,1.551603061,5,#N/A,5,9.851611086
51760,197450,204256,226968,0.465793872,0.476891744,0.47467925,0.395421626,0.434420531,0.458994219,0.24142821,0.233378701,0.285767157,0.236,0.8,0.23,31121,37735,42356,0.214,0.221,0.252,0.027,0.096,0.043,137,115,263,22.83333333,19.16666667,43.83333333,11.56410906,9.383649277,19.31256095,2.447906255,2.238968736,2.960755711,11.5,9.5,19.5,12.94764811
51770,94740,96722,99436,0.468777707,0.478226257,0.478197031,0.701667722,0.66258969,0.636731164,0.225849694,0.213643225,0.218824168,0.304,0.809,0.318,30719,35811,41483,0.159,0.186,0.216,0.025,0.086,0.041,66,48,112,11,8,18.66666667,11.61072409,8.271127561,18.77254381,2.451929161,2.112770843,2.932395367,11.9,8.5,19.3,10.13778711
51775,#N/A,#N/A,25662,#N/A,#N/A,0.477437456,#N/A,#N/A,0.879120879,#N/A,#N/A,0.172394981,#N/A,#N/A,0.314,#N/A,#N/A,53990,#N/A,#N/A,0.089,#N/A,#N/A,0.037,#N/A,#N/A,26,#N/A,#N/A,4.333333333,#N/A,#N/A,16.8861871,#N/A,#N/A,2.826495956,#N/A,#N/A,19.4,13.3734932
51800,#N/A,84823,90275,#N/A,0.479952371,0.485106619,#N/A,0.528323686,0.525173082,#N/A,0.192424225,0.202824702,#N/A,0.849,0.28,#N/A,63657,68089,#N/A,0.107,0.112,#N/A,0.067,0.041,#N/A,22,33,#N/A,3.666666667,5.5,#N/A,4.322726933,6.092495154,#N/A,1.463886438,1.807057711,#N/A,4.6,6.3,11.25789832
