fips	population_2000	population_2010	population_2017	tot_male_2000	tot_male_2010	tot_male_2017	tot_female_2000	tot_female_2010	tot_female_2017	wa_2000	wa_2010	wa_2017	ba_2000	ba_2010	ba_2017	ia_2000	ia_2010	ia_2017	aa_2000	aa_2010	aa_2017	h_2000	h_2010	h_2017	age_grp_4_2000	age_grp_4_2010	age_grp_4_2017	age_grp_5_2000	age_grp_5_2010	age_grp_5_2017	age_grp_6_2000	age_grp_6_2010	age_grp_6_2017	age_grp_7_2000	age_grp_7_2010	age_grp_7_2017	age_grp_8_2000	age_grp_8_2010	age_grp_8_2017	pct_hs_diploma_2000	pct_hs_diploma_2010	pct_hs_diploma_2017	pct_bachelors_2000	pct_bachelors_2010	pct_bachelors_2017	pov_pct_2000	pov_pct_2010	pov_pct_2017	median_hh_inc_2000	median_hh_inc_2010	median_hh_inc_2017	unemploy_rate_2000	unemploy_rate_2010	unemploy_rate_2017	deaths_2000	deaths_2010	deaths_2017	deaths_age_adj_2000	deaths_age_adj_2010	deaths_age_adj_2017	md_per_100k_2000	md_per_100k_2010	md_per_100k_2017
42041	213968	235902	249238	104334	115913	123278	109634	119989	125960	203364	216279	221731	5151	7869	10569	270	427	542	3690	7344	11005	2884	6548	9713	15879	16907	16496	15084	17142	16272	12544	14688	16215	14227	13690	16400	16532	14307	15694	35.8	89.9	33.1	27.9	31.6	34.7	6.6	6.4	7.8	46707	60400	65544	3.1	6.6	3.8	4.0	22	117	4.0	1.6	8.7	0.3115730701164037	1.5543177534173793	7.823847085917878
42043	251796	268272	275831	120877	129705	133669	130919	138567	142162	198621	200727	199545	43971	50357	52670	457	859	1129	5110	8840	13045	10475	18966	25556	15407	18122	16442	13843	16137	16800	16292	18335	19536	17585	16611	18425	20102	16555	17246	37.4	87.9	34.3	23.5	26.5	29.8	9.7	11.4	13.2	41507	51559	57071	3.5	7.5	4.5	13	25	125	Unreliable	1.5	7.8	0.8604849428373232	1.5531500367785929	7.552933982523115
42045	552153	558982	563487	263484	267834	271209	288669	291148	292278	446068	409016	392073	81637	112180	124399	624	1024	1183	18818	26876	33385	8367	16657	21271	40740	44171	39521	33518	39252	38756	31304	34342	36380	37411	32548	36588	43551	32541	35127	33.1	89.9	31.1	30	34.4	37.7	8.0	9.4	10.4	50092	61605	69839	3.7	7.6	4.5	82	101	391	2.5	3.0	12.0	2.475159361022518	3.0114267245337656	11.564892653542437
42047	35035	31861	30290	17344	15829	15168	17691	16032	15122	34755	31428	29695	54	98	141	32	35	60	129	101	116	153	173	262	2362	1925	1730	1616	1305	1587	1889	1521	1390	2435	1499	1512	2726	1882	1509	49.5	89.0	48.3	12.3	15.6	18.5	7.0	10.1	9.4	37550	43077	49876	4.8	12.6	4.8	0.0	10	18	0.0	Unreliable	Unreliable	0.0	5.231055731667765	9.904258831297458
42049	280687	280797	273892	136912	138162	135235	143775	142635	138657	257818	250611	240225	17564	20883	21490	473	646	719	1960	3178	4926	6152	9582	11654	22351	22110	19201	20694	22401	18355	16807	17330	19063	18047	15607	16935	20065	16018	15924	41.7	88.7	39.5	20.9	23.5	27.4	12.0	15.1	16.8	36627	43456	48192	4.5	8.9	5.7	44	48	267	2.8	2.9	17.2	2.6126373267494873	2.8490332873926714	16.24727994976122
42051	148497	136438	131427	71102	66958	65075	77395	69480	66352	141835	127595	121823	5291	6378	6218	161	195	244	324	424	501	553	1056	1553	9510	8300	7106	8110	7409	7257	8478	7489	8274	9525	7526	7355	10360	8394	7277	47.9	82.8	49.7	11.5	13.4	15.4	18.0	18.8	18.8	27451	34018	41632	5.6	9.2	6.9	56	112	218	6.9	14.6	29.4	6.285199925475488	13.681427950180058	27.64525807736107
42053	4939	7707	7311	2599	5155	5009	2340	2552	2302	4782	6196	5669	120	1414	1518	20	22	41	7	12	13	62	418	477	535	491	433	139	647	677	186	707	727	250	566	567	333	515	470	53.2	80.7	54.9	8.9	10.3	7	16.4	13.5	14.1	27581	34110	37106	7	10.9	6.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42055	129542	149915	154487	63030	73356	75805	66512	76559	78682	124547	140472	142872	3129	5160	6265	198	366	500	714	1401	1690	2292	6496	8827	8656	10082	9570	7119	8101	8214	8004	8731	9608	8697	8612	9054	9730	9515	8932	44.9	82.8	42.4	14.8	17.5	20.6	7.6	7.9	10.4	40476	50557	58267	3.7	8.1	4.4	23	35	94	3.2	4.2	11.5	2.959143237971726	3.8910938420660597	10.141090620354248
42057	14265	14862	14475	7137	7476	7362	7128	7386	7113	14076	14506	14039	98	152	167	24	26	40	16	19	27	56	124	178	913	941	850	761	738	770	905	756	771	936	822	747	1066	973	773	48.3	81.7	52.2	9.3	9.1	13.5	10.8	13.1	11.5	34882	44517	50007	3.8	13.4	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42059	40684	38612	36849	20965	19907	19059	19719	18705	17790	38797	36709	34934	1594	1319	1244	48	69	84	84	121	124	360	475	555	2751	2672	2315	2860	2608	2385	2703	2261	2443	2878	2346	2079	2880	2567	2179	47.6	83.5	46	12.2	14.8	18	15.9	17.1	14.8	30352	38078	50972	5.8	7.4	5.9	0.0	18	27	0.0	Unreliable	12.5	0.0	7.769605304050554	12.212000325653342
42061	45596	46003	45374	23850	24301	24092	21746	21702	21282	42902	42868	41839	2377	2442	2577	50	48	76	94	203	302	524	739	877	3174	3053	2951	3275	3048	2945	3037	2646	2822	3249	2841	2801	3520	2966	2692	47.3	85.1	50.3	11.9	13.0	15.3	11.3	10.9	13.6	33313	41078	46765	6	10.5	6	0.0	0.0	30	0.0	0.0	11.1	0.0	0.0	11.019526601137215
42063	89537	88865	84879	43391	44181	42528	46146	44684	42351	87015	84642	80582	1435	2452	2206	69	131	163	686	830	1003	460	959	1096	8334	8423	6803	10334	10150	9554	4636	4987	4795	4999	4325	4389	5799	4473	4315	46.4	85.5	43.7	17	18.4	22.7	17.3	18.3	16.6	30233	38546	46306	5.7	7.5	5.8	11	21	66	Unreliable	4.3	15.3	2.047570650494581	3.9385584875935407	12.959624877767174
42065	45938	45162	43828	22472	22294	21804	23466	22868	22024	45532	44466	42916	64	164	224	76	82	111	102	95	127	199	281	398	3357	3029	2555	2335	2415	2344	2490	2438	2566	2806	2361	2457	3352	2625	2398	51.4	85.9	50	11.7	12.3	15.8	11.8	13.3	14.2	31722	36917	45342	5.2	9.4	5.6	0.0	13	34	0.0	Unreliable	14.4	0.0	4.797543657647284	12.929329804386846
42067	22855	24625	24628	11362	12273	12345	11493	12352	12283	22482	24101	23921	93	168	218	33	59	84	36	89	121	501	631	914	1496	1578	1545	1294	1356	1311	1388	1312	1397	1523	1353	1327	1747	1470	1395	51.8	78.9	50.4	8.8	9.7	14	9.5	8.8	13.1	34698	42901	50571	4.1	7.9	4.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42069	212904	214528	210640	100449	103193	102108	112455	111335	108532	207011	201289	192150	2951	6009	7710	189	533	651	1647	3791	6379	2975	10830	15844	14503	14783	13188	12846	14938	12814	11445	12613	13680	13305	11733	12714	15107	12198	12035	40.6	87.2	37.5	19.6	23.5	27	10.6	13.4	15.4	34438	42801	48380	4.5	8.2	5.1	112	152	276	9.6	12.7	23.9	8.767644885331732	11.808870326173428	21.83820736802127
42071	471654	520322	541054	229965	254272	265049	241689	266050	276005	443910	476979	487077	15054	22411	27260	777	1932	2227	7013	10251	13023	27233	45331	56826	34299	37985	36081	29745	35161	34312	27976	31665	37072	30733	29642	33892	36351	30633	31545	38.8	81.9	36.7	20.5	23.2	26.5	7.8	9.0	10.4	45507	54893	61492	2.8	7.2	3.8	30	38	181	1.1	1.3	6.1	1.060099140471617	1.217194993356678	5.575537130612964
42073	94612	91003	86652	44989	43875	41866	49623	47128	44786	90186	85571	80748	3445	3546	3659	94	80	123	265	385	399	529	940	1232	6662	6161	5194	5312	5003	5114	4733	4675	4863	5507	4778	4439	6401	5099	4730	45.7	85.9	44.1	15.1	18.3	20.8	12.1	12.0	14.0	33152	42833	47188	4.9	9.3	6	18	51	160	Unreliable	9.8	35.8	3.1708451359235617	9.340351416986254	30.774438751173278
42075	120414	133643	139566	58664	65170	68518	61750	68473	71048	116566	126262	129802	1815	3655	4890	180	390	470	1095	1615	2085	6045	12516	18260	8048	8721	8887	6789	7758	8392	6973	7456	8226	7865	7465	8050	9200	8127	8314	46.6	83.7	43.5	15.4	17.8	20.4	7.5	8.1	10.5	40838	51547	57698	3.1	6.7	4.1	2.0	10	50	2.0	Unreliable	7.1	0.2768227393270993	1.247103601884623	5.970890713593092
42077	312575	350164	365371	150807	169744	178578	161768	180420	186793	288163	302025	304058	13036	26715	34453	725	2626	3257	6737	10813	13646	32458	66359	89324	20298	24738	24298	17634	21276	23921	18231	21288	24269	21296	21433	23645	24894	21734	23265	35	85.8	33	23.3	27.0	29.1	9.3	11.0	13.3	43449	53551	60116	3.6	8.7	5	74	71	138	4.0	3.6	6.8	3.9457196939401213	3.3793689052367846	6.294971412618954
42079	318579	320988	317624	153503	156978	156956	165076	164010	160668	309485	299454	286575	5583	12608	18953	281	1109	1782	1894	3316	4310	3710	21890	37811	20847	21781	19514	17498	20680	19791	17675	18144	21216	20938	17266	18698	23451	19293	18411	41.4	86.6	38.7	16.4	20.0	22.8	11.1	12.8	15.2	33771	41830	49290	5.1	9	5.9	46	29	84	2.6	1.7	4.7	2.4065197852547304	1.5057676091733438	4.407727375765056
42081	119935	116234	113930	58634	56911	55758	61301	59323	58172	113111	108088	105078	5234	5299	5393	264	234	303	520	686	743	789	1586	2275	9035	8405	7134	7823	8757	7127	6680	6787	7908	7566	6170	7022	8964	6609	6454	41.9	84.5	39.4	15.1	18.4	22.1	11.5	13.8	14.0	34016	41856	50634	4.3	8.8	5.6	13	14	55	Unreliable	Unreliable	8.8	1.8065340948569364	2.00744475225264	8.04587612276544
42083	45798	43343	41329	22926	22116	21257	22872	21227	20072	44387	41622	39407	960	1059	1027	154	97	141	151	195	266	491	749	867	3126	3058	2684	2524	2651	2630	2810	2365	2455	3143	2496	2438	3352	2771	2308	47.9	87.4	47.8	14	15.8	17.4	13.1	14.3	17.3	33040	40080	45866	4.7	10.3	6.1	0.0	14	26	0.0	Unreliable	10.9	0.0	5.383414469079975	10.48497019848855
42085	120186	116612	111551	58464	57106	55106	61722	59506	56445	112233	107236	101806	6411	6781	6639	127	171	235	483	736	833	783	1267	1657	8951	8755	7642	7186	7437	7673	6242	5776	5716	7128	5732	5856	8315	6447	5753	45.2	86.3	44.3	17.3	18.5	22.3	11.5	12.3	13.7	34666	42264	47340	4.9	11.2	5.4	24	21	69	3.6	3.6	12.0	3.3281746626062936	3.0014063732720473	10.309185932891682
42087	46491	46639	46334	22417	22817	22621	24074	23822	23713	45888	45651	45023	274	323	421	41	55	79	144	176	264	267	548	768	2928	2891	2737	2289	2405	2459	2685	2465	2670	3148	2418	2492	3470	2709	2454	52.1	81.1	51.5	10.9	10.9	12.2	12.5	13.6	13.5	32175	36369	46286	4.2	9.9	5.3	16	0.0	23	Unreliable	0.0	10.1	5.735877194869258	0.0	8.27326225521935
42089	139825	169843	168089	69051	83897	83195	70774	85946	84894	126871	137418	131380	9184	24046	26592	371	756	1018	1627	3704	4316	9346	22441	26658	10636	14661	12830	7936	11721	12468	6329	7783	10031	8843	8178	8707	12148	9893	8607	38.7	88.5	36.1	20.5	23.3	24	9.0	9.3	11.1	46257	57228	61430	4.1	9.1	5.8	39	36	111	4.1	3.8	11.8	4.6486679778294295	3.5326742933179465	11.00607416309217
42091	750956	800907	824562	363052	388515	401085	387904	412392	423477	654692	661104	659215	57256	71207	80493	914	1625	1939	31146	52830	64702	15382	34425	42469	45331	52078	50854	36965	43465	47714	45349	48815	49005	55124	48178	53776	63145	50700	52730	27.3	92.2	24.1	38.7	43.7	48.2	4.4	5.5	6.4	60829	75728	84791	3.1	6.8	3.8	24	249	714	0.5	5.4	15.0	0.532654376554685	5.181625332279529	14.431904453515926
42093	18250	18302	18275	8664	8806	8808	9586	9496	9467	17716	17523	17124	231	264	308	11	16	30	242	343	595	166	336	506	1242	1135	982	756	926	886	922	1113	1189	1222	973	1323	1423	988	1047	42.1	86.3	41.8	22.1	25.5	30.5	8.7	10.6	10.5	38075	47765	56250	3.5	6.6	3.8	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	9.119927040583676
42095	267468	297914	302976	130166	145453	149105	137302	152461	153871	252576	267334	265129	8259	16678	20367	504	935	1248	3782	7548	9084	18072	31371	40080	19266	21891	21041	16451	19841	20560	14164	16114	18354	17641	16074	17687	20964	18159	17732	36.5	86.6	34.9	21.2	25.7	28.8	7.9	7.8	9.2	45234	59070	65390	3.7	8.4	4.9	55	50	246	3.4	2.9	15.0	3.4272012602130597	2.7972278353260784	13.532425010561893
42097	94472	94301	91767	46322	47109	46118	48150	47192	45649	92218	90796	87456	1592	2040	2452	83	191	254	214	358	427	1045	2278	3087	6102	5612	4923	4665	5239	4978	5437	5457	5647	6124	5247	5494	7118	5581	5377	50.2	83.9	50.3	11.1	13.5	15.4	11.9	14.4	14.4	31314	38518	44534	4.5	9.7	5.6	19	15	58	Unreliable	Unreliable	11.5	3.3519631919157704	2.6510853543440684	10.533924686070883
42099	43611	45928	46032	21629	23036	23275	21982	22892	22757	43076	44891	44642	255	326	465	48	80	115	62	172	235	306	588	917	3100	3236	2719	2191	2436	2389	2496	2521	2809	3153	2553	2662	3536	2893	2726	49.5	85.4	45.8	11.3	13.1	16.6	7.7	9.0	8.4	41909	51497	60847	3.7	7.9	4.3	0.0	0.0	20	0.0	0.0	8.5	0.0	0.0	7.2413393581276795
42101	1513684	1528293	1580221	703692	721136	747618	809992	807157	832603	748101	697310	706629	671310	683066	695627	4698	12232	13667	70286	99988	119908	129060	189176	233384	109968	116582	96943	119122	146820	114720	112897	136407	163218	110292	111687	136310	110357	93879	107598	33.3	79.1	33.8	17.9	22.1	27.1	22.9	24.2	25.8	30746	36669	40649	5.5	9.7	6.2	87	165	197	1.0	1.9	2.0	0.9579278105601963	1.7993931791874986	2.07776844715602
42103	46649	57367	55523	23235	28694	28023	23414	28673	27500	44215	52072	49798	1698	3512	3543	118	209	273	299	606	880	2317	5212	6076	2921	4331	3499	1610	2657	3168	1816	2305	2668	2818	2596	2430	4048	3222	2807	41.2	91.4	34	19	23.3	26.5	6.9	9.1	9.9	44608	56447	63417	3.8	9.1	5.9	15	17	40	Unreliable	Unreliable	13.8	5.359171686424146	4.9389602617067885	12.007036123168177
42105	18146	17456	16835	8951	8727	8394	9195	8729	8441	17853	17162	16434	102	71	108	36	47	64	92	45	64	105	184	230	1290	1182	994	827	827	847	947	861	882	1106	786	794	1291	901	841	47.2	84.8	47.8	12.3	12.7	15	12.7	15.4	14.4	32253	37044	41406	4.5	11.1	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42107	150121	148285	142666	74706	75216	72997	75415	73069	69669	145695	141730	134829	3252	4183	4848	115	288	431	647	721	821	1659	4130	6186	8972	8650	7692	7729	7673	7659	9069	8560	8557	10299	8595	8356	11114	9592	8596	48.3	82.4	47.2	10.7	13.5	16	9.5	12.0	12.5	32699	41315	47642	5.8	9.9	5.8	13	27	136	Unreliable	3.4	16.7	1.4432801984177208	3.0346966989243684	15.887924709928551
42109	37545	39707	40585	18342	19607	20115	19203	20100	20470	36899	38681	39277	378	456	528	3	57	65	163	216	299	367	671	943	3023	3256	3252	2798	3236	2988	2071	2095	2446	2456	2020	2188	2819	2329	2139	46.3	81.3	45.2	12.5	15.0	17.5	9.9	11.5	11.3	35981	44702	54182	3.6	9	4.4	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	4.106607531518213
42111	80025	77763	74356	39963	40039	38781	40062	37724	35575	78272	74997	71061	1361	1924	2195	61	95	122	174	259	391	532	848	1145	5132	4512	3879	4345	4103	4058	4747	4226	4345	5088	4436	4169	5834	4855	4322	50.3	82.3	49.9	10.8	14.2	15.7	11.8	12.5	12.7	30911	38109	46132	5.2	8.5	6	10	1.0	42	Unreliable	1.0	11.1	2.082682495053629	0.2143264363086129	9.414169670235085
42113	6561	6407	6139	3309	3302	3231	3252	3105	2908	6307	6148	5786	187	164	229	47	27	34	12	20	24	70	93	113	602	492	329	291	371	371	270	271	306	339	247	302	461	274	286	45.6	83.9	48.8	12.8	12.5	16.5	14.5	15.3	13.1	30279	37621	45519	4.8	8.4	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42115	42249	43343	40975	21005	21789	20662	21244	21554	20313	41748	42640	40055	185	165	238	63	62	85	93	125	150	290	570	686	3033	2883	2255	1876	2079	2070	2038	2072	2077	2524	2098	2008	3250	2323	2123	47.2	86.2	46.1	13.2	15.2	17.5	12.3	13.4	13.0	33622	41624	52014	3.9	8.5	4.7	0.0	23	56	0.0	10.6	26.2	0.0	8.84418091348853	22.778116737848283
42117	41358	41972	40701	20248	20605	20219	21110	21367	20482	40662	40958	39593	296	331	319	98	86	115	131	187	205	207	449	514	3521	3294	2566	2871	3075	2473	2098	2179	2330	2387	1980	2192	2880	2230	2179	44.6	86.0	44.6	14.2	17.8	20.2	13.5	15.1	13.4	32020	39812	50017	4.4	9.7	5.9	0.0	0.0	19	0.0	0.0	Unreliable	0.0	0.0	7.7803166179373155
42119	41662	45000	44756	23053	24752	24314	18609	20248	20442	37814	40133	39901	3001	3512	3157	63	227	229	457	542	812	1633	2363	2576	3527	3583	3737	3802	4206	3872	2872	2822	2780	3239	2970	3141	3366	3165	2947	39	82.4	39.7	18	21.6	23.8	8.8	12.7	10.2	40336	44246	53768	3.8	9	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42121	57470	54976	51823	28056	26905	25607	29414	28071	26216	56232	53508	50271	687	573	583	108	86	101	137	200	234	296	490	582	4160	3587	2988	2743	2693	2536	2908	2812	2720	3379	2852	2660	4104	3024	2793	49.5	86.4	49	13.1	14.2	17.2	13.4	16.2	13.6	32257	38475	46487	5	8.7	6.1	10	24	24	Unreliable	8.2	8.9	2.900063801403631	7.275902211874272	7.718580553036297
42123	43788	41771	39677	21471	20824	19872	22317	20947	19805	43293	41054	38798	122	151	201	78	82	124	140	156	176	151	304	434	2945	2644	2245	1841	1969	1986	2244	2125	2078	2652	2039	2088	3203	2290	2032	48.5	88.5	46.6	14.2	16.0	18.9	9.9	12.5	13.4	36083	40160	45781	3.7	7.8	5.3	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	4.2005864018617
42125	203011	207929	207296	97508	101157	101758	105503	106772	105538	193902	196340	194146	6797	6887	6740	183	266	360	726	1362	2252	1158	2393	3536	12872	13777	12477	10778	12647	12295	10381	10138	11663	12598	10633	11433	14916	12100	12028	42.6	88.5	38.5	18.8	23.9	29	9.8	10.4	9.7	37607	49354	59309	4.6	7.6	5.2	75	115	356	6.7	10.5	32.4	6.157301821083586	9.21789008106934	28.622517237830607
42127	47917	52848	51215	24023	27721	27081	23894	25127	24134	46647	50214	48372	852	1731	1781	54	117	143	188	263	324	812	1828	2256	3106	3222	2640	1981	2422	2725	2263	2687	2770	2947	2697	2864	3649	3018	2757	43.5	87.2	43.4	14.6	19.0	20.4	11.3	11.6	11.1	34082	44194	52161	4.5	7.4	5.1	25	28	66	9.1	8.8	22.6	8.695591682840469	8.830356241800384	21.478082592990337
42129	369768	365146	352321	178337	177754	172131	191431	187392	180190	357826	348872	334106	7588	8709	9018	334	387	481	1965	2763	3356	1871	3242	4203	22959	23302	19722	17024	18725	19426	18386	18006	18555	23517	17853	18304	27790	20541	19127	41.2	90.6	37.9	20.2	23.2	28	8.6	9.8	10.3	37106	46760	56702	4.6	7.8	5.2	101	170	116	4.9	8.5	6.6	4.5524040299142525	7.759453296307047	5.487420089444947
42131	28024	28241	27381	13914	14120	13766	14110	14121	13615	27641	27634	26625	151	214	265	47	55	76	80	102	136	184	441	526	2199	2011	1684	1429	1661	1689	1643	1478	1520	1773	1439	1501	2138	1743	1446	45.3	88.6	47.7	15.4	16.6	18.8	10.2	10.8	10.4	36365	44971	55965	4.8	8.5	5.3	0.0	12	37	0.0	Unreliable	24.2	0.0	7.081902198930633	22.521699962260936
42133	382720	435403	445722	188173	214826	220306	194547	220577	225416	360057	394153	397172	14991	26368	30258	721	1290	1581	3408	5651	6722	11472	24623	33326	25246	29495	27876	19814	24989	25878	22572	25277	27677	27124	25288	27349	32400	28179	27273	41.6	85.9	40.3	18.4	21.0	23.7	6.7	8.4	10.3	45268	56271	61707	3.3	8.1	4.3	55	68	275	2.4	2.6	11.4	2.3951365663322184	2.602952513724833	10.282941684128971
44001	50737	49817	48800	24469	23920	23558	26268	25897	25242	49463	47893	46092	395	437	639	79	84	127	522	729	1018	567	1002	1485	3919	4136	3748	2938	3892	3456	2448	2349	2503	2957	2044	2384	4051	2482	2577	23.5	85.8	20.8	34.3	40.5	46.8	6.3	6.5	7.0	50737	69227	74630	3.6	10.1	3.8	17	22	41	Unreliable	8.4	14.8	5.584353299038835	7.360271928591979	14.002732240437158
44003	167500	166031	163541	80387	79904	79016	87113	86127	84525	161584	156685	151596	1724	2674	3542	418	531	708	2368	3523	4302	2816	5400	8138	9745	10135	8680	8534	9104	8717	9581	9497	10878	12061	9699	10483	14441	10368	10270	31.1	88.8	27.9	24.8	28.9	32.1	6.6	7.2	7.8	47617	62007	69047	3.9	10.4	4.1	86	123	233	8.3	11.8	24.1	8.557213930348258	12.347091808156309	23.745319726144107
44005	85675	83175	83018	41653	40660	41098	44022	42515	41920	79425	75963	74744	3470	3146	3705	379	382	465	1107	1359	1577	2416	3601	4870	5232	5586	5156	5080	5428	5359	4794	4616	5283	6112	4265	4818	7314	4844	4714	24.1	91.2	22.7	38.3	43.3	46.5	7.1	7.3	9.0	50448	65269	75463	3.7	9.8	3.9	40	32	81	7.6	6.2	17.2	7.781344227215252	6.412183147981164	16.26153364330627
44007	622740	627814	634758	298205	303085	308688	324535	324729	326070	535329	509806	498600	53299	67753	77051	3919	7104	8560	19627	24435	28654	84080	119008	144786	45507	48577	43605	48396	53625	48433	41388	44081	51385	46108	40216	44880	49132	39218	40622	28.1	79.0	30.2	21.3	25.1	27.8	15.5	14.8	16.7	36950	49130	52530	4.4	11.9	4.7	318	466	868	8.5	12.3	22.6	8.510774962263545	12.370967622045171	22.7908378731212
44009	124013	127101	126369	60170	61697	61196	63843	65404	65173	118395	119972	118299	1242	1593	1825	1141	1172	1234	1961	2189	2537	1773	3067	4036	9917	11339	10927	8955	10738	12216	5951	5609	6052	8126	5382	5550	10183	6305	5971	26	91.4	22.9	35.5	40.9	45	7.3	7.0	9.6	53103	69828	77862	3.3	8.9	4	32	75	123	4.6	10.6	19.5	4.300624396904626	9.834698389469793	16.22233300888667
45001	26221	25310	24560	12568	12274	11895	13653	13036	12665	18053	17706	17225	8000	7194	6840	19	62	73	65	76	93	217	257	357	1912	1881	1691	1728	1583	1555	1533	1213	1441	1682	1278	1215	1826	1483	1236	35.9	76.9	34.3	12.8	16.2	14.7	13.7	22.6	22.7	32635	33495	35254	3.8	14.2	4.6	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	6.7861020629750275
45003	142780	160531	168256	68792	77737	81343	73988	82794	86913	103130	115633	119351	36753	39835	42543	584	854	987	939	1425	1823	3027	7872	9680	10230	10893	10309	8771	10142	9564	8607	10082	11163	9559	9368	10271	11247	9360	10075	31.8	82.6	31.7	19.9	22.9	25.8	13.8	16.1	16.7	37889	44534	47713	3.9	9.2	4.1	37	78	149	4.2	8.1	15.4	4.318998926086754	8.098124349814055	14.759255737289209
45005	11185	10354	9001	5813	5501	4758	5372	4853	4243	3175	2583	2207	7955	7640	6615	10	21	34	10	48	62	197	239	295	862	698	508	764	686	593	769	721	674	739	693	586	824	662	522	31.2	74.4	40.1	9.3	13.4	9.4	34.5	40.4	30.4	20898	20551	23331	5.3	20.6	6.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45007	166323	187109	198268	80371	90222	95539	85952	96887	102729	136399	152087	159824	27776	30423	32355	380	576	652	729	1461	1936	1836	5448	7505	10640	12432	12922	9957	10852	11508	10817	10369	12830	11515	11076	11297	12754	12130	11734	32.6	80.0	31.5	15.9	18.2	20.8	12.0	15.5	15.6	36807	43109	45551	3.2	12	3.9	17	18	114	Unreliable	Unreliable	9.9	1.7035126430700105	1.6033435056571304	9.582988681985999
45009	16622	15956	14397	7813	7588	6878	8809	8368	7519	6130	5858	5360	10411	9828	8735	28	50	59	31	70	76	117	259	308	1566	1542	1199	1381	1343	1171	912	778	802	993	769	638	1105	782	680	28.3	70.8	31.9	15.4	14.7	19.1	27.8	33.1	24.5	24007	30889	32330	5.2	15.6	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45011	23466	22637	21356	11287	10840	10210	12179	11797	11146	13191	12039	11305	10025	10065	9415	76	93	130	95	128	186	320	419	530	1780	1678	1433	1420	1335	1284	1416	1220	1362	1494	1321	1042	1786	1332	1227	34.7	75.8	35	11.6	12.8	11.7	20.9	21.7	27.0	28591	35888	34035	5.1	17.1	6	0.0	11	0.0	0.0	Unreliable	0.0	0.0	8.098835240240904	0.0
45013	121977	162846	186492	61733	80347	91668	60244	82499	94824	89699	125251	144939	29602	31966	34437	358	707	806	1003	2029	2565	8364	19583	20692	8730	10014	10631	10190	11713	12321	8514	10844	11075	7975	9363	9990	8575	9052	9661	24.2	90.6	22.3	33.2	36.7	39.8	10.7	10.5	11.9	46992	54131	60603	3.2	8.7	4.1	13	37	64	Unreliable	4.5	6.8	1.776291158715714	3.786808805046895	5.719637660954178
45015	142988	179420	214470	72610	89491	106617	70378	89929	107853	98667	123882	148436	38398	45622	52626	778	1318	1469	2823	4188	5683	3971	10897	14148	12666	12823	14013	10962	13473	14824	10257	13965	16250	10560	12659	15369	11874	12222	14835	34.3	85.4	30	14.4	16.7	23.3	11.8	12.7	12.8	39908	49286	56697	3.3	10.3	3.8	10	47	123	Unreliable	4.5	10.1	1.1655989780028162	4.365919815702449	9.558446402760294
45017	15238	15094	14693	7236	7340	7066	8002	7754	7627	7716	8372	8352	7431	6466	6036	29	64	73	20	38	40	214	460	571	1023	955	792	776	802	807	840	809	822	960	772	743	1113	822	775	35.4	83.0	39	14.2	20.1	18.2	16.2	14.3	18.3	32736	37402	44010	3.9	12.2	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45019	310669	350963	401738	150161	170149	194719	160508	180814	207019	195100	234034	276622	107801	105213	109577	890	1619	1646	3659	4904	6991	7542	18807	20505	22923	22302	22410	26653	31580	25285	23817	30813	35707	22310	25029	33395	24063	21596	28515	22.9	87.5	22.6	30.7	36.7	41.9	16.4	15.6	15.3	37810	47770	57882	3.4	8.8	3.5	62	130	241	3.2	6.2	10.1	3.326155275657801	6.1734902729537495	9.998224381728058
45021	52670	55535	56925	25487	27016	27682	27183	28519	29243	41159	42855	43501	10887	11373	11783	99	245	278	201	315	347	1094	2062	2490	3572	4021	3983	3347	3714	3577	3808	3162	4098	3866	3213	3121	3965	3768	3225	36.7	73.7	36.6	11.8	11.6	15	13.9	18.3	22.0	33787	34808	35286	4.3	15.8	5	24	19	21	7.7	Unreliable	6.6	7.594456047085628	5.702109780618828	6.148440931049627
45023	34127	33153	32285	16404	16042	15634	17723	17111	16651	20591	20020	19461	13228	12424	11905	113	137	169	101	104	148	255	481	668	2452	2306	1927	1980	1969	1791	2158	1810	2204	2301	1788	1720	2580	2044	1828	36.1	74.1	38.8	9.6	10.7	14.3	15.3	20.6	21.8	32425	31964	37421	5.3	19.8	6.1	0.0	0.0	15	0.0	0.0	Unreliable	0.0	0.0	7.743534148985597
